,FV1,FV2,FV3,FV4,FV5,FV6,FV7,FV8,FV9,FV10,Label
682,-1.0435401581974135,2.1356329557729685,-1.0813859768221141,-0.3810205837336397,0.5436248941805112,-0.3507196319049845,0.00796500017890362,0.10342217730602873,1.3926837529317555,-0.909281107759988,0
393,-1.0758613514702764,2.3025829323195564,0.9543664029929994,-1.0880704658523899,0.05937194347430602,-0.4503262365130804,0.09016503858767441,-0.1874784027693671,0.8297431912169285,-0.9361192443039164,0
305,-0.6895487015175876,0.23412143464880356,-0.6895487015175876,-0.5048902233344231,0.8590092639918847,1.0975431673688514,-0.6569106475359652,-0.5836204197338536,2.7672849150479477,-0.6989521648018708,0
493,-1.2987291758394954,1.6255363852457663,1.6255363852457663,0.8029886671726895,-0.6218379235615001,-0.6334175680623304,0.24732288116403528,-0.03701318256657316,0.1889886980208002,-1.3362885229763064,1
370,-0.6370554653178464,-0.17849202468764896,-0.6756710917377342,-0.657559108227091,0.813684931700407,1.526383489493762,-0.4958253171982701,-0.4905842357893196,3.047607076662724,-0.6677849733585578,1
179,-0.7608734949133309,0.44309995557191995,-0.3192583624658643,-0.7371146710842695,-0.6759708404743046,1.9550377856319736,-0.16791204995415823,-0.5687809549394481,2.104929691084121,-0.7617260463052989,1
48,-0.6419111537690261,0.12414700562043376,-0.6419111537690261,-0.6410721039701022,1.6526709710167093,0.20556759641890357,-0.5263230323657598,-0.4836155272746376,2.6223483023823646,-0.6735638326838841,0
661,-0.5913718657371916,-0.1704173856262713,-0.5913718657371916,-0.5675352697569369,1.7310211667001818,0.47386354605452624,-0.5625823625169332,-0.5197959449096593,2.9140984142391195,-0.6298289146065114,0
4,-1.0050182055544146,0.669766553967498,0.008602560982053963,-1.00429775993311,0.39711838303607094,0.9083353987010246,-0.10129491841148885,-0.5238005847968396,2.442004888628614,-1.066422606156175,1
86,-1.1523769510596678,0.2689399046219884,0.2689399046219884,-0.12877426820051022,1.0585344075213647,0.1812080543631241,-0.16494581322990565,-0.7180243915103027,2.520757362982338,-1.2186185253988377,0
501,-1.0213665534513616,2.0212129874297924,-1.0213665534513616,1.1145478881942328,0.4838431035092874,-0.6718743934049497,-0.3008851522935714,-0.10476416494382228,0.9831489674441181,-0.9450531567972562,0
398,-1.0555345419577182,1.9966378279028396,-1.0555345419577182,1.4494140270578602,0.02136567863061883,-0.41891997122860736,-0.15820186839819284,-0.12389863793696936,0.8087711402658336,-0.9241300196364394,1
413,-1.1431647726015561,1.8929979905920629,0.9733531970342644,-1.1461748429334973,0.4828835059662642,-0.49794650168900345,0.10609078121096606,-0.34960338102569405,1.2696819773789918,-1.0278713454777828,0
54,-1.3011363135756464,1.5955458661049797,1.172587765163409,-0.7850884684074724,-0.6755711296956987,0.43634434067888433,0.3972294221839633,-0.41541322162850225,1.2195828921359761,-1.2046902845828478,1
374,-1.0825593274185683,2.2846617417754143,0.7375088080117431,-1.0950599538681063,-0.4819659480365036,0.20675490029498536,0.2444934612302869,-0.32060324702866333,0.9520744268054367,-0.943618878437626,0
99,-0.5163767430217978,1.9066681132311194,1.168275475764622,0.9498790656208396,-1.195996347662156,-0.443602733830663,0.8517779373286595,-0.6810994520329042,-0.3188349184539944,-1.2375629855593522,0
570,-0.7254819991945733,-0.031492480323487476,-0.32953762467103,-0.7254819991945733,0.8903510574032095,1.1054498220074704,-0.3428334795752216,-0.5739885558438202,2.8416076180199457,-0.7254819991945733,1
727,-1.114340132984952,0.8605740965216258,0.44338177881567814,-1.07519231537103,0.8605740965216258,0.1478762016363103,-0.2187565692457628,-0.4989261482566258,2.2599272603270877,-1.0411893975010877,0
133,-1.0526372441669483,0.6139617074822098,-1.049596473655148,0.6139617074822098,0.32247473403671345,0.8855768183798457,-0.4636321108246751,-0.4264953324803503,2.3496606255162793,-1.0685123985282277,1
635,-1.1058190457357415,1.0706584740234726,0.22375326827841677,0.4769484036541268,-1.0744608742984187,1.4548275058446496,-0.052671997933823954,-0.8498660983360807,1.6207191269612882,-1.138816094313965,0
390,-0.9114961186589308,1.94705846451137,-0.9114961186589308,1.94705846451137,-0.14509588324192457,-0.5401643228717853,-0.15794825391242837,-0.24431394099158618,0.3658493432122479,-0.7420202604431364,1
556,-1.363724042625643,0.895930137995193,0.20318720298138954,0.895930137995193,0.24167258874714537,0.36482618685621665,-0.40578788467757015,-0.8366919288794414,2.1043936100662988,-1.2963189679762543,0
257,-0.7671910666631923,0.1926019840943182,-0.542085379213114,-5.990094815347539e-05,-0.3271131994760553,1.8459655578379195,-0.513741503727095,-0.6768270762687507,2.410532807686139,-0.7781267974240555,1
442,-1.322314293842541,1.5061811615136036,0.005879035177507493,0.2413866498014225,0.41583883424006174,0.10182608163682097,-0.20117622751588382,-0.6243302223528292,1.977212446749469,-1.378125871766112,1
288,-0.7400270987574824,-0.09586616104128999,-0.09586616104128999,-0.8147124419127517,1.400223526747037,0.5786668489527966,-0.3734190150502557,-0.5752113447172623,2.838671540272649,-0.8210998929051535,1
632,-0.7481054153246818,0.5455355024788845,-0.7481054153246818,-0.7043799652860523,1.1493990013652295,0.5969279079877854,-0.5040959362674526,-0.4886825103996185,2.618380211036466,-0.7424710911093192,0
701,-0.7963713282367151,2.6346952104267882,-0.7963713282367151,-0.7811459527150153,0.03731651799852105,-0.16917629187873587,-0.013208418259544349,0.23593348264462458,0.8193903535064362,-0.7117091506356241,0
431,-0.929142963124318,0.1827074890540225,-0.27004189396070977,-0.3727206449409002,0.4954407591949527,1.1395840404966835,-0.3055295593846741,-0.6610572906044794,2.6892700429002883,-0.9909185984846933,1
489,-0.40910121684524864,-0.45551170300695043,-0.45551170300695043,-0.40910121684524864,-0.30665170786365853,2.3450019433649776,-0.4533833266538807,14.58961388328759,2.5650643576946632,-0.27241295290576895,0
413,-0.9313217422493214,0.09834259465181434,0.09834259465181434,-0.2744319366753729,1.951525821060118,-0.5575623434329628,0.035369948297890766,-0.7860213573199737,2.374497898905495,-0.9351068446354435,1
356,-0.6884928947574365,0.2457737877580981,-0.3496231977270047,-0.6747232104828089,-0.6859104997985904,2.0934363767939543,-0.2242696773729548,-0.5712819180864191,2.1443366965438484,-0.6907724660857523,1
359,-1.1038790465457722,1.4406807415414424,-1.1038790465457722,1.4406807415414424,0.46584593949182784,-0.29601803575258934,-0.3356009289424206,-0.300274741590874,1.41827045617032,-1.0110273785363928,1
189,-1.1618453481788307,1.959312075655956,1.520774549237021,-0.28192394841255786,-0.0708478066413807,-0.9783251042078474,0.48147311545395727,-0.21585900401335514,0.27017873241786794,-1.1198301241525228,0
487,-0.6067339042056898,1.6151723124014938,0.36587999701908974,1.6151723124014938,-0.3412271913073148,0.27051634248824913,0.6147759921391244,-1.0017595429049175,0.28005267820988894,-1.2501169735844844,0
235,-0.9346515616613233,2.5612113293564502,-0.9346515616613233,0.30183928501667895,0.20657578069117075,-0.5279433245867575,-0.04667153343412499,-0.006715414769108426,0.7645770176297084,-0.877984187005446,1
695,-1.008283709832784,2.4644016630935504,0.8703376591632164,-1.0180450037178452,-0.4326301864433366,-0.15349906065586114,0.28764285350987595,-0.20110333860345217,0.5678228816103754,-0.907685199811452,1
515,-1.0827546239705892,2.017603910066032,-1.0827546239705892,0.46644730021261166,0.47856527992375375,-0.26056952051065324,-0.22093530901325947,-0.1987235848225003,1.448031522331093,-0.985347820825755,1
437,-0.3736577389540224,1.692479179277021,0.4629100442152265,-0.3736577389540224,-0.8805412672465465,0.5516405889292456,0.7422063490038753,-1.0709220518468259,1.3375494527814882,-1.5175854485335905,1
358,0.16218156896903924,0.22386430099402965,0.16218156896903924,-0.5753220438598211,1.4462494155073395,0.33383496579162175,-0.4874796517751156,-0.3447415562734313,2.6221176961400525,-0.7925851884218053,0
679,-0.6550566941707774,-0.043593122557940886,-0.043593122557940886,-0.6550566941707774,1.2957923089500838,0.4328793413120304,-0.19038205367398559,-0.8486510386881678,2.7665012233424413,-0.9154711441478764,1
723,-1.2728902195420995,2.416097607492936,0.7258211483259396,0.08428190525083393,-0.6188117444378481,-0.12543972799354777,0.1657782265870424,-0.42521267643564503,0.6764709209510851,-1.1109664307153677,1
576,-1.3824256054888584,1.9735985319089246,0.6340443318702054,0.6227877176065894,0.2175535633417697,-0.5478250779801532,-0.35161403114514334,-0.5309924005918087,1.1968792333101776,-1.2442849373505018,0
395,-1.0314917155171335,1.1385229654523412,0.2571996917609227,-1.0750886117906848,0.9163387208122686,0.13870534402737766,-0.3842261613924155,-0.51392212092418,2.219825389088848,-0.9853361164445719,0
494,-1.2458442518146744,1.8081264204187828,0.37975725111467024,1.8081264204187828,-0.5860755482709064,-0.30869164919391817,-0.10504713364981953,-0.578230090387869,0.4927915754795962,-1.0783866901365513,0
46,-0.8978628929970573,0.26456975208065053,-0.3853976461608132,-0.2833728086215207,1.1224053663521707,0.616016775941659,-0.4271772781165459,-0.6527682213260068,2.7587258099950325,-0.9698591185647845,1
244,-0.5888548776545821,0.26403016225129244,-0.6334494086993215,-0.6595688854248033,-0.07735602079503592,1.8304819487495516,-0.6245776367708891,-0.4867904574038917,2.465100701793643,-0.6438441979028627,0
401,-0.8530775327151934,2.599587253012663,-0.8914936399525639,-0.810116681950028,-0.16279122643445612,-0.22811702888936633,0.4101143047929547,0.358165081784702,0.6216190440501078,-0.6676660352664952,1
43,-0.9980155857327209,2.0421228301694985,-0.9980155857327209,1.3464012938260421,0.36422621351961443,-0.6074233671772865,-0.32316500985032515,-0.20403512967976165,0.8962325837691002,-0.9026104163770846,0
131,-0.26190542807000616,1.9858686012857154,0.6482086700331615,-0.26190542807000616,-0.7995801465811232,-0.12401655523578557,1.0985572870889078,-0.9808755580611845,0.7447395814825963,-1.5161526100504525,1
583,-1.383329996086574,1.909074094203469,0.31128266034566465,0.012523064738939164,-0.16932331238446677,0.07746979310222088,0.3102049071189499,-0.5440538237857863,1.4414223026510884,-1.4220710971925605,1
513,-1.088276758816608,1.762918324049992,0.9133684614476265,1.762918324049992,-0.4837435735512346,-0.8074492001448303,-0.1729874028634168,-0.24179834417905713,-0.059094104158699284,-1.0816860961623298,1
59,-0.9331942129585771,1.9197569479678591,-0.9331942129585771,1.9197569479678591,-0.4165296111801427,-0.4387575520471752,-0.03482185291837638,0.13289860522514085,0.17293960885149068,-0.9218208934238978,1
568,-0.9554977254178947,1.8905171967464869,1.619452402259398,-0.854646942074045,-0.3517053928392836,-0.7939405025284682,0.9880722594055582,-0.2129970720678091,-0.043806731851771946,-0.854646942074045,0
228,-0.6505448687232056,0.004565332786719008,-0.7166805839018185,-0.24916730553824326,1.8703293567766923,0.1388981900465238,-0.571669580529965,-0.5512796322321429,2.778338717906774,-0.6861067672013005,0
220,-1.1356224916141564,1.1094847538334986,-1.1126331592472356,1.1094847538334986,0.1192817512136211,0.5524898130664415,-0.4611705098123184,-0.3363556423294932,1.9052001748600773,-1.1492811391026447,1
331,-0.8648254322345474,2.322828311241235,-0.8648254322345474,-0.9015746833862932,0.364328410859859,-0.32246632012009974,0.16933634402579767,0.33740130077493896,1.068661310476827,-0.8302246406982805,0
7,-1.0347707552065606,0.5959821948161242,-0.22172110830547753,-0.5607123130513899,0.7023531275173382,0.6824085570454516,-0.2839032504193756,-0.5858797365824583,2.5505659925870536,-1.0936464967437056,1
355,-0.9714124811007401,2.0305023821431214,-1.0119062892081052,-0.9600203954660179,0.4026672928278863,-0.0970216107800064,0.32018952184774246,0.1889393958653779,1.4307597643904766,-0.9067210468635327,0
346,-1.3824256054888584,1.9735985319089246,0.6340443318702054,0.6227877176065894,0.2175535633417697,-0.5478250779801532,-0.35161403114514334,-0.5309924005918087,1.1968792333101776,-1.2442849373505018,0
198,-1.2874655081122448,2.3782922558851958,0.6983486494329735,0.06073136505252682,-0.6258078047931094,-0.03735909615156482,0.14410964658165934,-0.4538399280238088,0.7719216504557345,-1.1272010095024843,1
475,-0.6606617961405079,-0.09885359982062593,-0.16305897745865738,-0.671040755690063,-0.22983134135990818,2.0867902625148287,-0.2626916406499761,-0.6031253793168428,2.6364147746993765,-0.7323559403077449,0
294,-1.280681896126262,1.6590876524925584,0.7676097073494738,1.6590876524925584,-0.22288477782624225,-0.6784247648771988,0.02528529248270576,-0.5604669081039616,0.5199796855887092,-1.2684834853625295,0
520,-0.9697417117697078,0.5027081170774788,-1.011088875792025,0.357433452562924,0.32837867956411537,0.9966480175509189,-0.5483353023030477,-0.4629846479910507,2.427637854778521,-0.9051463506372858,0
633,-1.1245696940697842,2.126652085552393,1.1052072095722811,-0.6818214828316906,-0.9219671273256721,0.22566768623983302,0.39816838414788774,-0.11608777162365122,0.5803115921847122,-1.1491208783956175,0
487,-0.7906402265692825,0.16023509433313465,0.12375615238284243,-0.8351980087030253,-0.2734452885052474,1.7937146732964373,-0.1902871157651108,-0.5241776860085792,2.434139876376206,-0.8618135729705109,1
669,-0.9052451476546672,2.623202962115709,-0.9052451476546672,0.5906067700604704,-0.05477928230903486,-0.3978862369949991,-0.1920563141422046,-0.06133923788072719,0.6043397601614067,-0.8072578410150248,1
566,-1.4254293557995423,1.3887820003808282,1.1206325327756068,1.3887820003808282,-0.07382160258685908,-0.7075055261143229,-0.13482257007219395,-0.4568527972299185,0.7915417561064636,-1.3268313250462267,0
284,-1.0017674071152605,2.5821297767539075,0.938598181592508,-0.6085213334344325,-0.5126851891367407,-0.42878618366306087,0.3261602349373444,-0.1461665222689527,0.20684192357194178,-0.9064338258517392,1
126,-1.1072722456241164,2.2883766672075816,1.2802041235362407,-0.4290583747314644,-0.6333853423767549,-0.4728575148254194,0.4199798028718806,-0.030855668983817534,0.1551973009530894,-1.052555591013047,1
499,-1.372860460910823,1.7650663358712535,-0.39875814870724813,1.3051085293890965,0.07160725668291042,-0.25242853966063994,-0.12624261597999245,-0.3833247758086093,1.2842014025561495,-1.3505921003270367,1
277,-0.5571433864068998,1.1704321227665446,0.14233818205191018,-0.5571433864068998,-0.10142956292886932,0.5344941740943804,0.550271386994894,-1.104208039988152,2.0713516768816005,-1.4954417739208095,1
316,-1.1038681202695886,1.419964941254052,-0.3879548980602646,0.6702945246004964,-0.7844451547155074,1.1884475495429179,-0.3282823321735182,-0.7452364346650729,1.6514831142372828,-1.0677505869669812,1
181,-1.0134942465884444,2.4193435650705926,-1.0134942465884444,0.8099915777705101,-0.08396323000603997,-0.5873675197815895,0.14134903854154313,0.1647474144101703,0.5011441533449776,-0.8617304343644834,1
787,-1.1437015812499645,1.7341467333185139,0.8607626552680616,1.7341467333185139,-0.7401616667803412,-0.42981124725182757,0.13969929218635715,-0.5048547461939626,0.1135531343096356,-1.1768820313005475,0
555,-0.936236272908326,1.9797874791799743,-0.3100585401791255,1.9797874791799743,-0.7124538270041144,-0.5064921681119382,0.24611556351146102,-0.19011385487686702,-0.14303055399130502,-0.9062906071259321,0
483,-0.5030928684601874,-0.25502042771456596,-0.5112239712989324,-0.3153327034540684,-0.37015766340902173,2.7252482641876146,-0.46672947314954516,-0.527766760012558,2.973376659535845,-0.5946078529171158,1
311,-0.7195370478278806,0.6202380915237784,-0.41515783618016444,-0.7626104795095271,-0.37642003741839475,1.7886786247278905,-0.34670428302588935,-0.5839981688045629,2.2593801401197235,-0.7340076086380933,1
170,-0.8040773088165585,2.1830148022802147,-0.8040773088165585,-0.779164062066662,0.9214318898747299,-0.749571391350493,-0.10305599294111949,0.23998865628644403,1.1290281725522662,-0.779164062066662,0
762,-0.6295743183403122,-0.0008173783442877928,-0.6295743183403122,-0.48776455650698824,1.7809752745703937,0.1502303510344099,-0.5611332463635144,-0.49597380598002394,2.681126789390971,-0.6563410677881378,0
100,-0.9496476696825444,0.2220181398119237,-0.252876623583207,-0.2822501950699656,0.2807694219414953,1.2795530275502394,-0.30863318258778805,-0.6764294445463652,2.6357537379015974,-1.020653576964218,1
499,-1.1419361211871666,1.811222702064157,0.9158323065414448,-1.1651916111676828,0.5775780058344355,-0.46693582288218105,0.03245157098793006,-0.3595502291904459,1.3933726014632086,-1.022743362185501,0
682,-1.0035918329631814,1.7822352864763307,-1.0035918329631814,1.7822352864763307,0.05883538787588684,-0.4909719733503276,-0.18269718880284208,-0.141571398503824,0.7188339957024549,-0.9635789619367083,1
756,-0.7773395929425964,0.19611254762916022,-0.7382834243877558,0.19611254762916022,1.6288863906205353,-0.08246934059769798,-0.6851432614694101,-0.6147667686216545,2.4497542652409536,-0.7966337267453192,0
206,-0.8022151508568751,0.7567276927087985,-0.8022151508568751,0.7567276927087985,1.7033242646047542,-0.8371177638752568,-0.6403173792422479,-0.4169394479055753,1.7956757712095932,-0.8434937514707046,1
41,-1.2476474595600255,0.42298780996445134,0.25698316967836166,0.42298780996445134,-0.008621609759406481,1.0338899784484874,-0.5551065415930091,-0.6015745190520333,2.3619474470234874,-1.2635071491018595,1
353,-0.9473168963332206,1.8972001744750642,-0.9473168963332206,1.8972001744750642,-0.3099201508093294,-0.4594388167301587,0.0033708488969460926,-0.08362146018810915,0.3259223617123954,-0.843922167977071,1
220,-1.4382856504343695,1.587552009812393,1.300003464334419,0.6857002012592212,0.12369182279437796,-0.9607880144670656,0.17392619026342274,-0.3343760009515674,0.7510511283980724,-1.3502521020255152,0
216,-1.3061296496218189,0.7591401842936828,0.25745138487309416,0.7591401842936828,0.02427479659982077,0.7238098332744508,-0.43889563588158353,-0.8455718140080182,2.186493588019821,-1.2809180167376097,0
66,-1.125988899590463,1.5900830348631287,1.5900830348631287,-1.125988899590463,-0.5982459100758065,-0.07181693891232584,0.6003759041352243,0.033835393327736406,0.6171935466845854,-0.9977463407959262,1
250,-0.9945097573107442,1.7951490876444909,-0.9945097573107442,1.5720185021484003,0.4145621054293562,-0.7140950460168425,-0.3930626092420494,-0.12594574902451008,0.8468542321183791,-0.89334592741233,0
442,-1.1512098413473788,1.534873866655611,1.534873866655611,0.578141319753533,-0.3601219347658875,-1.0387276497489266,1.2316900070715286,-0.48981373484891855,-0.16696906784773782,-1.1493799628145114,0
476,-1.026055732416588,1.7187294133725375,1.0603990972538084,1.7187294133725375,-0.7934646391065825,-0.7194767563188335,0.2661620550997138,-0.30464129344500446,-0.3488873768153504,-1.0127199541364962,0
504,-1.3367311934432304,1.3963114732700774,0.5904884191347872,-0.03755726712384748,1.040799474322262,-0.8431202899446911,-0.27076768380314953,-0.5788240289124321,1.6807222498654886,-1.091406925566719,0
349,-0.8220291878250159,2.593068593379363,-0.8633834083774401,-0.7922898469775921,0.24240559913140453,-0.4710434433733682,0.18265101033291212,0.2650999274427307,0.7481983339198048,-0.6923150913641398,1
407,-1.3145739556861267,1.2341576109788286,0.5875185453437989,-0.6933719573272294,0.08730332412344285,0.5021145582990034,-0.22933649480207208,-0.4894038107220978,2.0516174845061643,-1.2037991460499617,0
660,-0.6376237859483822,1.6043015059213197,0.9210998086746002,1.6043015059213197,-1.2120612128779258,-0.23356707025936443,0.6561328578965707,-0.810201337689523,-0.06037616038681857,-1.3005887075735418,0
136,-1.088195093927815,2.1173012670382576,0.8894234368769218,-1.1241474522445212,-0.24973537990956088,-0.18646082253746696,0.5750908702583719,-0.045252772773067294,0.8008153152356193,-1.133988699450116,1
457,-0.7346491503595156,0.4078978395358231,-0.7346491503595156,-0.7029200054005048,1.003962684601076,0.762697372534314,-0.4877254031269035,-0.4786765305360706,2.6265994162316155,-0.7717128505052524,0
750,-1.0864893448756385,2.2622040235990686,0.7232923073631271,-1.099471210304898,-0.4896857224588802,0.24029434162669022,0.2588246616342542,-0.3367946553199635,0.9816462958766021,-0.9488723030889302,0
31,-0.6908182942928429,0.0693673070972522,-0.7357990729980648,0.0693673070972522,0.9043312950571948,0.9950891677042079,-0.7599714159862135,-0.7403473488006735,2.71223342412097,-0.7665170785627298,0
588,-0.6199559090684943,0.2885842049517896,-0.6199559090684943,-0.696318378509557,1.887557750819695,-0.09873067958894725,-0.5082217252799911,-0.4541995301616879,2.529798526413059,-0.6308330758085672,0
366,-0.7589300503664369,0.30407586818904997,-0.7589300503664369,-0.11142174680553317,1.5010469880823765,0.2430844647651255,-0.6519772536019961,-0.5646102888338577,2.625595848978364,-0.7434724111124638,0
281,-0.5547518457128119,1.0977715135077803,0.11434050865465913,-0.5547518457128119,-0.21007869421329187,0.7327837751192614,0.47159978999368624,-1.0991555392770351,2.111633022703737,-1.4474664120897134,1
365,-1.025476200315902,1.8111085814997976,0.5808663496462145,1.8111085814997976,-1.0095366156056607,-0.2454824176304734,0.37994014764827483,-0.5534437764466763,-0.2079267831100817,-1.0188463405816985,0
395,-0.9445023682453493,2.3056576101773536,-0.9763880612065464,-0.9101553088875132,0.059301658348936886,0.007874441391554628,0.1606164398379097,0.29354767600279336,1.1738408024109914,-0.7952888577426928,1
219,-0.7536561707812001,1.5190777438709482,0.8264880113557579,1.5190777438709482,-1.1918720367331979,0.05587340345126017,0.5823687775211667,-0.931777186350821,0.37777256263336484,-1.4283943970301045,0
210,-1.1252387579915588,1.9211969228647485,1.534569033416373,-0.6075006284178492,0.08479244882706741,-1.069334671580181,0.46693551092541835,-0.09430502221736956,0.29418561289146317,-1.0073524086273675,0
93,-0.5602588291676966,-0.1834297682793326,-0.5602588291676966,-0.6468413695718348,1.8881946679070192,0.367503736714277,-0.5028443519552283,-0.5007285935759819,2.933163289446142,-0.6425293339887799,0
186,-1.0526377151201491,0.9691186832239466,0.179495724720366,-1.0526377151201491,0.2690387785677106,0.7737457885989371,0.06407960926484148,-0.4782412688462445,2.230912618987612,-1.0526377151201491,1
720,-0.9477700146623911,1.9060984803975878,-0.3071398395133163,1.9060984803975878,-0.7792690905975288,0.22472561281235742,-0.08676141341072796,-0.45760269763073375,0.24372306280064002,-0.9607704766948224,0
364,-1.0253098998045056,2.0389550686642672,-1.0593551595166322,1.2669799007558324,-0.10206294654023548,-0.11662376051906997,-0.39143763038769736,-0.0818107890094958,0.9611078675523622,-1.024460051122725,0
734,-1.2773689736662612,1.6323303310558286,1.0205339083826837,1.6323303310558286,-0.40688474104909866,-0.6744189246576324,-0.27799106576577637,-0.33249446880668165,0.34502253922279763,-1.156785190469423,1
467,-0.9731424841748144,0.2614041545456424,-0.4253691989081441,0.2614041545456424,1.0999338568610906,0.48900421875534184,-0.48705746357235913,-0.7060275025282411,2.68516220746724,-1.036267547218789,1
82,-0.897369981874067,0.9114360240819553,-0.897369981874067,-0.6344166050397723,0.8381584270713199,0.5157390723015941,-0.15304720497085947,-0.37996316522066054,2.384328978062064,-0.9521681725119755,1
373,-1.1204213331069575,0.7399295222318842,0.010063577741699298,-0.6670223554323761,0.40885293259123046,0.770027540460424,-0.07397647862716128,-0.5878726286818323,2.4329566169302574,-1.1811808375108226,1
169,-0.979496415570696,1.6493564816756134,1.6493564816756134,-1.0165465703643122,-0.8915712692843927,0.11181927421049762,0.8899901599057631,-0.20647703649987265,0.34301305681157007,-1.0171777450943325,0
195,-1.1231598959877227,0.6463682217966736,0.2278358486739891,-0.1627875244914615,1.2044153532958233,-0.03444113913181408,-0.36982914987725374,-0.6708665502828138,2.4209628421364724,-1.1897517108191886,1
128,-1.0388637038719035,2.2050316357223676,1.2404882443567868,-1.0298773683191784,-0.59026906283078,-0.3249464133787796,0.6812128607283406,-0.1733278181871527,0.27598643210229984,-0.826975696462169,0
343,-0.8972883666739899,1.9655336017595129,-0.951654920067113,1.9655336017595129,-0.29371691008691975,-0.39986753062929614,-0.22838212796448515,-0.21923256734465701,0.34343248823818856,-0.7657341347459329,1
102,-1.3273277549540772,1.5541434314274256,0.0670068485418958,0.5414244107141017,0.4319424791883601,-0.015102315105304251,-0.4696767079548339,-0.7588917945761616,1.8825948814253772,-1.227114506265779,1
345,-1.1993881557209458,1.7565715386568659,1.7565715386568659,0.6388746177060092,-0.628378932541027,-0.7319655087656596,0.11919178094057466,0.03780395671124361,-0.06396836433909278,-1.188411022853387,1
20,-1.2451761396800638,1.6370076873396344,1.038361450131063,1.6370076873396344,-0.4456587280050231,-0.8319697730981561,0.039311607096812,-0.2983274387938564,0.11547606871717031,-1.1417633922422958,0
740,-0.8098778922371572,2.369920575537762,-0.8479237608326267,-0.7919579679040475,0.3622849631226123,-0.014987755958086385,-0.38117106697661735,-0.05883006034289798,1.3132364481118866,-0.7641136277920753,0
546,-1.0213716017710257,0.6848260551620441,-0.24267126010945592,-0.3612965807560412,1.2079030903529833,0.15636144877030306,-0.3518229471589599,-0.5915034289902377,2.5129048550748814,-1.090504221812378,1
230,-0.951510600896009,2.4739710976286258,1.1075810216999862,-0.9624979642460498,-0.2816194165836945,-0.5110815347877057,0.19986302349174634,-0.06839189555473833,0.3038523378815422,-0.8536707471708804,0
335,-1.1800055730975814,1.675353240935244,1.0745624872624562,-1.1827188015158108,0.3611396135447219,-0.2395836575884433,-0.1621889094341886,-0.22829853005541637,1.4500559756482934,-1.0758331669573928,1
688,-0.5553616086446256,0.06465207824058716,-0.5553616086446256,-0.6326505768606182,2.143560061913047,-0.3120202623841835,-0.49932295340990274,-0.3867342073084438,2.506324631797988,-0.6087723943238851,0
327,-1.0324733942370847,0.6776118226265138,-0.25186964786175464,-0.370748755803508,0.8613503243635096,0.5533184154885242,-0.3586436879608689,-0.6428980650364807,2.574450592208934,-1.101559871133861,1
225,-0.5900821826250104,1.1446939995940333,-0.6302260147511266,-0.6442587357661316,-0.4041460084856752,1.6527229285724059,-0.6429835944580106,-0.609943508734422,1.9744766924697357,-0.6442587357661316,0
407,-1.0749425380486555,1.9466613555153844,-1.1137578838251667,1.4783824217837414,0.04134566428729042,-0.5557193317110292,-0.09126784121838082,0.010895318559952247,0.719464806927174,-0.9407489893971798,1
143,-1.4460611015932692,1.4824076793136274,1.1198972424073839,1.1338399078474546,0.0323952128961791,-0.7342790136852376,-0.29689679484278947,-0.32959055427959527,0.8968152242130581,-1.3449417963400496,0
634,-0.5802948252791876,0.05276328743959424,-0.3239920799247195,-0.5802948252791876,0.07218423699295079,1.614237650100105,-0.22664873949899403,-0.7908350384561472,2.6629960334054825,-0.853824978136585,1
519,-1.2551066745051638,0.8936959373986826,0.23334469454244094,0.013231171990088794,0.8203231492946432,0.1379618014050094,-0.5477316765724121,-0.711802729789766,2.3464844907496154,-1.1451790524903445,0
830,-0.9891287898027012,1.3944986253836533,-1.0372471095300295,-0.4102042067674214,1.015125503151339,-0.12291713487163564,-0.2985638791188706,-0.1421946959675804,2.0267929504211533,-0.9358301536148755,0
227,-0.42774970348968483,-0.47458277236609836,-0.47458277236609836,-0.42774970348968483,-0.09966838263050552,2.355792319403882,-0.47044913857668,8.129075896052644,2.8003027847938697,-0.2906388568354934,0
3,-1.2924553888227788,1.467434748401837,-0.31863178064784264,0.9633749374121244,-0.6253683215433538,0.7880509027874497,-0.1789280022285335,-0.5707280362632232,1.5989291295114154,-1.2572066960823445,0
110,-0.5032064153238768,1.3223474727049869,0.23594738015614586,-0.5032064153238768,-0.45841265489017224,0.6839438399007383,0.5862115097835086,-1.107835020432513,1.8711541265921123,-1.5010131433696057,1
823,-1.3374075006148747,1.197045416453411,0.08081465926595426,0.6947353664121078,-0.053127055964100056,0.5384625737152156,-0.5093881196623259,-0.6765650299024182,1.9672609760044901,-1.3206274850963635,0
489,-0.9635360779699471,2.52712662952229,0.9250662137882913,-0.97283042810005,-0.3844388443876808,-0.36106677490148975,0.29566623050030455,-0.113901856798028,0.3637823834576914,-0.8618869444999585,1
587,-0.9421887904144517,2.5414387899758144,0.9425076353228874,-0.9516658711186318,-0.434407638644326,-0.37610179148618084,0.3338442038819733,-0.1014336249998026,0.27728948808698645,-0.8409508007361366,1
557,-1.2728902195420995,2.416097607492936,0.7258211483259396,0.08428190525083393,-0.6188117444378481,-0.12543972799354777,0.1657782265870424,-0.42521267643564503,0.6764709209510851,-1.1109664307153677,1
